loss,brier_score,accuracy,val_loss,val_brier_score,val_accuracy,lr
0.14540502429008484,0.2014281451702118,0.6349471211433411,0.6408429741859436,0.2060827910900116,0.5693660378456116,0.001
0.14556504786014557,0.2010774165391922,0.6352625489234924,0.6499740481376648,0.20561200380325317,0.571742832660675,0.001
0.1450655162334442,0.20058473944664001,0.6357832551002502,0.6271103620529175,0.19215239584445953,0.6037260890007019,0.001
0.14544758200645447,0.20091107487678528,0.6348222494125366,0.6404927372932434,0.20322935283184052,0.5742524266242981,0.001
0.14497683942317963,0.20102344453334808,0.6343650221824646,0.6341449022293091,0.20114003121852875,0.578171968460083,0.001
0.14500582218170166,0.2006838619709015,0.6348709464073181,0.630181610584259,0.2013780176639557,0.5734478831291199,0.001
0.14513139426708221,0.20052319765090942,0.6356033086776733,0.6530818343162537,0.2113005667924881,0.5590838193893433,0.001
0.1449243724346161,0.2005544900894165,0.6361346244812012,0.6400068998336792,0.21382395923137665,0.5375598669052124,0.001
0.14487619698047638,0.20018650591373444,0.6368416547775269,0.6370289325714111,0.19785013794898987,0.5888969898223877,0.001
0.1443120688199997,0.19954444468021393,0.6389160752296448,0.645128607749939,0.20207814872264862,0.5829550623893738,0.001
0.14450842142105103,0.20026227831840515,0.6363251209259033,0.6379445195198059,0.18936587870121002,0.6214781999588013,0.001
0.14432649314403534,0.19950614869594574,0.6396907567977905,0.6324694156646729,0.198419988155365,0.5867933034896851,0.001
0.1442108303308487,0.19988411664962769,0.6373581290245056,0.6365875005722046,0.20011290907859802,0.5853244662284851,0.001
0.14416666328907013,0.19984859228134155,0.6367908120155334,0.6016700267791748,0.18479174375534058,0.6324247121810913,0.001
0.14405785501003265,0.1997586339712143,0.6383847594261169,0.6377091407775879,0.19637994468212128,0.5947356224060059,0.001
0.1441677361726761,0.19943787157535553,0.6375719308853149,0.5972316265106201,0.1840585172176361,0.6406844258308411,0.001
0.14402052760124207,0.19930166006088257,0.6392547488212585,0.6073124408721924,0.18335363268852234,0.6378204226493835,0.001
0.1431981921195984,0.1989114135503769,0.6403998732566833,0.5949723720550537,0.18426737189292908,0.6344397664070129,0.001
0.14380080997943878,0.19881188869476318,0.6403363943099976,0.5942943692207336,0.18024466931819916,0.6521697640419006,0.001
0.14373251795768738,0.1991855502128601,0.6402876973152161,0.5846828818321228,0.1768742799758911,0.6745203733444214,0.001
0.14359599351882935,0.19970490038394928,0.6375782489776611,0.5823332071304321,0.18310540914535522,0.6476302146911621,0.001
0.14333276450634003,0.19807536900043488,0.6418308019638062,0.6308817863464355,0.20101183652877808,0.5736840963363647,0.001
0.14317812025547028,0.19853642582893372,0.6397839188575745,0.5799352526664734,0.1748390644788742,0.6846032738685608,0.001
0.14296194911003113,0.19894276559352875,0.6400231122970581,0.6217153668403625,0.1914891004562378,0.6051654815673828,0.001
0.14329613745212555,0.1983298808336258,0.6415429711341858,0.6170651316642761,0.19169627130031586,0.6059552431106567,0.001
0.14331361651420593,0.19827543199062347,0.6413270235061646,0.5957807898521423,0.1809144914150238,0.6499110460281372,0.001
0.14300917088985443,0.19848240911960602,0.6410391330718994,0.6201674342155457,0.19093669950962067,0.6109524369239807,0.001
0.14307600259780884,0.19806872308254242,0.6414391994476318,0.5899701714515686,0.1836022138595581,0.6442938446998596,0.001
0.14246390759944916,0.19800828397274017,0.6422541737556458,0.6168156266212463,0.18732109665870667,0.6257814764976501,0.001
0.14236292243003845,0.19757717847824097,0.6430267691612244,0.602674126625061,0.1814660131931305,0.6481173634529114,0.001
0.14260615408420563,0.19801035523414612,0.6432405710220337,0.6103962063789368,0.18710863590240479,0.6283354163169861,0.001
0.1425372213125229,0.1977914720773697,0.6422647833824158,0.6042365431785583,0.18012824654579163,0.6554322838783264,0.001
0.14215312898159027,0.1974838823080063,0.6434946060180664,0.5736365914344788,0.17407970130443573,0.705544114112854,0.001
0.1421559900045395,0.19736720621585846,0.6435940861701965,0.5569618344306946,0.17026649415493011,0.7590439915657043,0.001
0.14206455647945404,0.19704952836036682,0.6445868015289307,0.585431694984436,0.17429406940937042,0.6833853721618652,0.001
0.14215539395809174,0.19729286432266235,0.6454208493232727,0.5906935334205627,0.17745421826839447,0.6688589453697205,0.001
0.1423761397600174,0.1978462040424347,0.6409417986869812,0.5782387256622314,0.18500147759914398,0.6522066593170166,0.001
0.14178864657878876,0.1970204859972,0.6430585384368896,0.6071795225143433,0.18525739014148712,0.6306384205818176,0.001
0.14184026420116425,0.1964106261730194,0.6453657746315002,0.5668401122093201,0.16598689556121826,0.7663662433624268,0.001
0.14152885973453522,0.1971394121646881,0.6447265148162842,0.5914980173110962,0.1826268434524536,0.6484052538871765,0.001
0.14177079498767853,0.19621284306049347,0.6462273001670837,0.5704226493835449,0.17058630287647247,0.7308768033981323,0.001
0.14116470515727997,0.1960548460483551,0.647256076335907,0.5792322754859924,0.16759416460990906,0.7269204258918762,0.001
0.14155201613903046,0.19683027267456055,0.6455986499786377,0.5735895037651062,0.1747673749923706,0.7040309309959412,0.001
0.14126995205879211,0.19631683826446533,0.6455584168434143,0.5898645520210266,0.1734558343887329,0.6943909525871277,0.001
0.1414923220872879,0.19663892686367035,0.644887387752533,0.5721912980079651,0.1746087223291397,0.7099581360816956,0.001
0.14148610830307007,0.19697922468185425,0.6433845162391663,0.5620923042297363,0.16694943606853485,0.7760578989982605,0.001
0.14108091592788696,0.19576431810855865,0.6468305587768555,0.6015879511833191,0.17890340089797974,0.6671833395957947,0.001
0.14102040231227875,0.19612865149974823,0.6461130380630493,0.5381163358688354,0.14957715570926666,0.8363485932350159,0.001
0.14103244245052338,0.19618934392929077,0.6460304260253906,0.5674713850021362,0.16856087744235992,0.7518102526664734,0.001
0.14175692200660706,0.19680525362491608,0.6437697410583496,0.5640342235565186,0.16792559623718262,0.7608523964881897,0.001
0.14092959463596344,0.19543613493442535,0.6475545167922974,0.5906150341033936,0.15858611464500427,0.8012135028839111,0.001
0.1407627910375595,0.19599290192127228,0.6473851799964905,0.5639132261276245,0.15791690349578857,0.8114956617355347,0.001
0.14121904969215393,0.19591906666755676,0.6469427943229675,0.5603723526000977,0.16825076937675476,0.7553016543388367,0.001
0.1405368149280548,0.19560487568378448,0.6476709246635437,0.5731219053268433,0.16017192602157593,0.7892040610313416,0.001
0.14075781404972076,0.19620424509048462,0.6464940309524536,0.5498729348182678,0.1605159342288971,0.8128538131713867,0.001
0.14033819735050201,0.19520126283168793,0.6488012671470642,0.5825415849685669,0.1615564227104187,0.7763679623603821,0.001
0.14068026840686798,0.195315420627594,0.6473386287689209,0.6258711218833923,0.18474435806274414,0.6337090134620667,0.001
0.14026698470115662,0.1958472579717636,0.6461341977119446,0.5466666221618652,0.15631060302257538,0.8214899897575378,0.001
0.14044982194900513,0.19534364342689514,0.6485769152641296,0.5926032066345215,0.18709419667720795,0.6381304860115051,0.001
0.14054565131664276,0.1945722997188568,0.6507232785224915,0.5661554932594299,0.16404812037944794,0.7672224640846252,0.001
0.140267014503479,0.1950843781232834,0.6493156552314758,0.5675076246261597,0.15823538601398468,0.8090598583221436,0.001
0.14021120965480804,0.19507010281085968,0.6499655246734619,0.5747383832931519,0.16603127121925354,0.7458387613296509,0.001
0.13995873928070068,0.19465386867523193,0.6511614322662354,0.5331557989120483,0.15001201629638672,0.8371900916099548,0.001
0.14005795121192932,0.19517900049686432,0.6482911705970764,0.5386512875556946,0.15358108282089233,0.8306576013565063,0.001
0.13993802666664124,0.19471654295921326,0.6495019197463989,0.55583655834198,0.1485772728919983,0.8371162414550781,0.001
0.14032582938671112,0.19509351253509521,0.649872362613678,0.5556662082672119,0.15499122440814972,0.8165961503982544,0.001
0.13980171084403992,0.19455967843532562,0.6504311561584473,0.534684419631958,0.15583550930023193,0.8225381374359131,0.001
0.1398426741361618,0.1950795203447342,0.6502533555030823,0.5888730883598328,0.15978845953941345,0.785542905330658,0.001
0.13942402601242065,0.19378933310508728,0.6528315544128418,0.5450729727745056,0.15113414824008942,0.8290706276893616,0.001
0.1395934373140335,0.19474732875823975,0.6499993801116943,0.5720432996749878,0.16031414270401,0.7981428503990173,0.001
0.13918271660804749,0.1935330331325531,0.652056872844696,0.5218716859817505,0.14740830659866333,0.8391904234886169,0.001
0.13948030769824982,0.19463106989860535,0.6491653919219971,0.5279859304428101,0.14671620726585388,0.8410283923149109,0.001
0.13896626234054565,0.1932571530342102,0.6543408036231995,0.5543996095657349,0.14602799713611603,0.8380168080329895,0.001
0.1393430083990097,0.1942436397075653,0.65213942527771,0.5615569949150085,0.15406647324562073,0.820464015007019,0.001
0.1397424042224884,0.194535031914711,0.6501729488372803,0.5528553128242493,0.15244817733764648,0.8271514773368835,0.001
0.1390909105539322,0.1937006115913391,0.652666449546814,0.5605745911598206,0.16290709376335144,0.7917653918266296,0.001
0.13915830850601196,0.19378791749477386,0.6524738669395447,0.5525442361831665,0.15632137656211853,0.8156587481498718,0.001
0.13897055387496948,0.19324465095996857,0.6544741988182068,0.572141706943512,0.15974290668964386,0.7964746952056885,0.001
0.13911448419094086,0.19404107332229614,0.6523066163063049,0.5484461784362793,0.1492653489112854,0.8285022377967834,0.001
0.13884708285331726,0.19339880347251892,0.651766836643219,0.5221129059791565,0.14359784126281738,0.8440325856208801,0.001
0.13913357257843018,0.19374322891235352,0.6513921618461609,0.5161411166191101,0.14301347732543945,0.8417369723320007,0.001
0.13915307819843292,0.19311286509037018,0.6519002318382263,0.5427936315536499,0.1407979279756546,0.8417591452598572,0.001
0.13848751783370972,0.1934531033039093,0.6540021300315857,0.5518017411231995,0.15294620394706726,0.8272400498390198,0.001
0.1390124261379242,0.19404178857803345,0.6525669693946838,0.5427308678627014,0.15249739587306976,0.8219993114471436,0.001
0.13947150111198425,0.19356071949005127,0.6523193120956421,0.5496038198471069,0.15787698328495026,0.805479884147644,0.001
0.1385267972946167,0.1927664577960968,0.6543323397636414,0.5481972694396973,0.15233628451824188,0.8233574628829956,0.001
0.13857915997505188,0.19305680692195892,0.6547980308532715,0.5473469495773315,0.1502397060394287,0.8263099789619446,0.001
0.13823413848876953,0.19271856546401978,0.6544233560562134,0.5504530072212219,0.15564613044261932,0.8157916069030762,0.001
0.13886722922325134,0.19285647571086884,0.6542370915412903,0.5542275905609131,0.149750217795372,0.8295356631278992,0.001
0.13847577571868896,0.19318021833896637,0.6527850031852722,0.5245592594146729,0.14823408424854279,0.8332632184028625,0.001
0.13839033246040344,0.19255228340625763,0.6552256345748901,0.559474766254425,0.15798407793045044,0.8025494813919067,0.001
0.13794778287410736,0.19226959347724915,0.6570333242416382,0.5244967341423035,0.1412469893693924,0.8445197343826294,0.001
0.13790015876293182,0.19201581180095673,0.6575857996940613,0.5472788214683533,0.1458897888660431,0.8350126147270203,0.001
0.1378868967294693,0.19268643856048584,0.6556764841079712,0.5296528339385986,0.14121180772781372,0.8428736925125122,0.001
0.13803164660930634,0.19224922358989716,0.6566290259361267,0.5280832052230835,0.14836914837360382,0.8368726968765259,0.001
0.13798600435256958,0.1924167424440384,0.6555113792419434,0.5510462522506714,0.15545299649238586,0.8195339441299438,0.001
0.1380026936531067,0.19234450161457062,0.655670166015625,0.5262212157249451,0.14484842121601105,0.8402754664421082,0.001
0.13804291188716888,0.19248458743095398,0.6550626158714294,0.5431825518608093,0.14550650119781494,0.8366585969924927,0.001
0.1376139223575592,0.19186167418956757,0.6577022075653076,0.5486156940460205,0.14563515782356262,0.837751030921936,0.001
0.13813352584838867,0.19235362112522125,0.6561824083328247,0.4860631227493286,0.13431285321712494,0.8488746881484985,0.001
0.13747499883174896,0.19147588312625885,0.658739447593689,0.5208364725112915,0.14114214479923248,0.8451545238494873,0.001
0.13752926886081696,0.19156590104103088,0.6581785082817078,0.5241824388504028,0.1427014172077179,0.8418181538581848,0.001
0.13768009841442108,0.19188205897808075,0.6582504510879517,0.4989336431026459,0.1392498016357422,0.8464905619621277,0.001
0.13768604397773743,0.19214355945587158,0.6558183431625366,0.5040000677108765,0.140635147690773,0.8457450270652771,0.001
0.1377991884946823,0.19184496998786926,0.6558183431625366,0.5229125022888184,0.14511291682720184,0.8385851383209229,0.001
0.13703162968158722,0.1911473274230957,0.6590590476989746,0.5513893961906433,0.14515821635723114,0.8354849815368652,0.001
0.1368386298418045,0.19086915254592896,0.6601619124412537,0.5281203389167786,0.13632218539714813,0.8460033535957336,0.001
0.13717339932918549,0.19187837839126587,0.6575667262077332,0.518072783946991,0.14068496227264404,0.8448740243911743,0.001
0.1375449150800705,0.1915522962808609,0.6571158766746521,0.5127644538879395,0.14004181325435638,0.8442761301994324,0.0009987513
0.13723836839199066,0.19163964688777924,0.6565295457839966,0.509616494178772,0.1398441195487976,0.8455531001091003,0.0009975025
0.13736948370933533,0.19233256578445435,0.6559686064720154,0.5330631732940674,0.1465608775615692,0.8359647989273071,0.0009962538
0.13687199354171753,0.19086481630802155,0.6580790281295776,0.563814640045166,0.1448521465063095,0.8359131217002869,0.000995005
0.13670402765274048,0.1914103478193283,0.657829225063324,0.4833279252052307,0.13240060210227966,0.8496202230453491,0.0009937562
0.1373479813337326,0.1916884481906891,0.6570587158203125,0.5309737324714661,0.15096543729305267,0.8292403817176819,0.0009925076
0.13679073750972748,0.19003283977508545,0.6600200533866882,0.5463988780975342,0.13971197605133057,0.8428589105606079,0.0009912588
0.13710243999958038,0.1916714608669281,0.6592432260513306,0.5423251390457153,0.14789806306362152,0.8313366770744324,0.00099001
0.13656660914421082,0.19084841012954712,0.660536527633667,0.5307208299636841,0.14168423414230347,0.8426005840301514,0.0009887612
0.13681238889694214,0.190754696726799,0.6589574813842773,0.522338330745697,0.14006493985652924,0.8431689739227295,0.0009875125
0.1368030160665512,0.19104240834712982,0.6610085964202881,0.5168135166168213,0.13966964185237885,0.8455235958099365,0.0009862637
0.13644999265670776,0.1904532015323639,0.6594210267066956,0.5130785703659058,0.14548034965991974,0.8423865437507629,0.000985015
0.1366042196750641,0.1905757635831833,0.6597194671630859,0.5250174403190613,0.13376477360725403,0.8482768535614014,0.0009837663
0.13643212616443634,0.1903337687253952,0.6604645848274231,0.5200716257095337,0.14341247081756592,0.8403419256210327,0.0009825175
0.13652044534683228,0.19049181044101715,0.6600433588027954,0.50540691614151,0.13265115022659302,0.8493176102638245,0.0009812687
0.13650670647621155,0.19124329090118408,0.6593807935714722,0.4918060898780823,0.13318586349487305,0.8484687209129333,0.00098002
0.13619081676006317,0.1900225728750229,0.6598126292228699,0.5012269616127014,0.132980078458786,0.8494061827659607,0.0009787712
0.13600488007068634,0.19019493460655212,0.6594019532203674,0.5009933114051819,0.13430505990982056,0.8487935066223145,0.0009775225
0.13630437850952148,0.19059906899929047,0.6593088507652283,0.5559934377670288,0.14638572931289673,0.8315507173538208,0.00097627373
0.13617579638957977,0.19012250006198883,0.6609302759170532,0.496282696723938,0.13236509263515472,0.84989333152771,0.000975025
0.13642273843288422,0.19027559459209442,0.6614234447479248,0.5048167705535889,0.13751186430454254,0.8463281393051147,0.0009737763
0.13592226803302765,0.18941600620746613,0.6620225310325623,0.504737377166748,0.13326625525951385,0.8473984599113464,0.0009725275
0.13565778732299805,0.1896333396434784,0.6630067825317383,0.5136550664901733,0.13721628487110138,0.8460181355476379,0.00097127876
0.1360999047756195,0.1903892308473587,0.6603397130966187,0.5507338047027588,0.14889487624168396,0.8298234939575195,0.00097003
0.1360415518283844,0.1902618110179901,0.6618658900260925,0.5173451900482178,0.1358962059020996,0.8467636704444885,0.00096878124
0.1353364884853363,0.18939444422721863,0.6619166731834412,0.5294675230979919,0.1436627060174942,0.8413457870483398,0.0009675325
0.13539709150791168,0.18917472660541534,0.6632586717605591,0.5046491026878357,0.1351473033428192,0.8470441699028015,0.0009662837
0.13612040877342224,0.18990442156791687,0.6614742875099182,0.5317463278770447,0.14334696531295776,0.8424825072288513,0.000965035
0.13543154299259186,0.18908771872520447,0.6632586717605591,0.5722957849502563,0.14296121895313263,0.8374779224395752,0.00096378627
0.1357439011335373,0.1900278776884079,0.6624776124954224,0.5603047609329224,0.1491900384426117,0.8284284472465515,0.0009625375
0.1353447288274765,0.1891823559999466,0.6633772253990173,0.5119016170501709,0.13588844239711761,0.8469924926757812,0.00096128875
0.13565628230571747,0.18952549993991852,0.6631845831871033,0.5246394872665405,0.1421136111021042,0.8428663015365601,0.00096004
0.13544802367687225,0.18942512571811676,0.6622744202613831,0.5345701575279236,0.14550846815109253,0.8367767333984375,0.00095879124
0.13578547537326813,0.18985629081726074,0.6613472700119019,0.49454888701438904,0.13405607640743256,0.8486680388450623,0.0009575425
0.13546621799468994,0.18897661566734314,0.6639953255653381,0.48172640800476074,0.12858976423740387,0.8508898019790649,0.0009562938
0.13494253158569336,0.18902547657489777,0.663885235786438,0.5113192200660706,0.13887512683868408,0.8448740243911743,0.000955045
0.135626420378685,0.18930163979530334,0.6643234491348267,0.5250443816184998,0.1437157392501831,0.8394192457199097,0.00095379626
0.13501180708408356,0.18883271515369415,0.6640397906303406,0.49729809165000916,0.13498587906360626,0.8469334244728088,0.0009525475
